Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years),LTM (-17Q)
Header,Fiscal Period,2025.0-Q4,2025.0-Q3,2025.0-Q2,2025.0-Q1,2024.0-Q4,2024.0-Q3,2024.0-Q2,2024.0-Q1,2023.0-Q4,2023.0-Q3,2023.0-Q2,2023.0-Q1,2022.0-Q4,2022.0-Q3,2022.0-Q2,2022.0-Q1,2021.0-Q4,2021.0-Q3
Header,Statement Date,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30
Header,Filing Date,2026-01-14,2025-11-07,2025-08-06,2025-05-08,2025-03-03,2024-11-06,2024-08-08,2024-05-09,2024-02-16,2023-11-02,2023-08-03,2023-05-04,2023-02-17,2022-11-02,2022-08-03,2022-05-04,2022-02-18,2021-11-03
Revenue & Margin,Segment-1,-,-,-,-,Admission,-,-,-,Admission,-,-,-,Admission,-,-,-,Admission,-
Revenue & Margin,Segment-1 %,-,-,-,-,5182.6%,-,-,-,4974.4%,-,-,-,5094.7%,-,-,-,5042.5%,-
Revenue & Margin,Segment-2,-,-,-,-,"Food, Merchandise and Gaming",-,-,-,"Food, Merchandise and Gaming",-,-,-,"Food, Merchandise and Gaming",-,-,-,"Food, Merchandise and Gaming",-
Revenue & Margin,Segment-2 %,-,-,-,-,3315.6%,-,-,-,3413.5%,-,-,-,3315.8%,-,-,-,3232.0%,-
Revenue & Margin,Segment-3,-,-,-,-,"Accommodations, Extra-Charge Products And Other",-,-,-,"Accommodations, Extra-Charge Products and Other",-,-,-,"Accommodations, Extra-Charge Products and Other",-,-,-,"Accommodations, Extra-Charge Products and Other",-
Revenue & Margin,Segment-3 %,-,-,-,-,1501.8%,-,-,-,1612.1%,-,-,-,1589.5%,-,-,-,1725.5%,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total,3100289000.0,3137510000.0,3168142000.0,2809368000.0,2708926000.0,2392739000.0,1886363000.0,1815729000.0,1798668000.0,1793539000.0,1794593000.0,1803102000.0,1817383000.0,1802325000.0,1712666000.0,1427312000.0,1338219000.0,987283000.0
Revenue & Margin,Rev-CoGS / Sale (%),57.690008899170365,73.84056146434594,91.4741826597419,82.78577245843192,82.51628136021434,81.33649344955718,78.43728911137464,91.12973356706866,91.11397990068207,91.06386869758617,90.90194824118895,90.91548897400146,90.96249937410002,91.11780616703425,91.44515042629445,91.52364724741332,91.59584492523271,91.3461489765346
Revenue & Margin,Rev-CoGS-SG&A / Rev (%),43.86194319303781,60.759997577696964,75.1077129749866,66.03748601108862,66.77565204808104,63.582112382503894,61.92715824048711,74.79144740211783,74.6318942684253,75.706354865994,75.98391390136928,76.14810476611972,76.62363959605652,77.46732692494417,76.92223702695097,75.39584898046118,75.17416805470555,74.30149207471413
Revenue & Margin,Op. Income / Rev (%),-43.72979422240959,-41.40327839592543,2.116161459934561,4.1206064851596516,11.462328612889388,12.046445517041349,17.61882522080851,16.678094583497867,17.021707174420182,18.220289606192004,25.76444909792917,26.663217055940265,28.6093795308969,27.718308296228482,17.932568288271035,10.97314392368312,11.084508589401286,12.080021635133999
