Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-10-31,2023-07-31,2023-04-30,2022-12-31,2022-10-31,2022-07-31,2022-04-30
Header,Filing Date,2026-04-22,2026-02-11,2025-10-22,2025-07-24,2025-04-23,2025-02-13,2024-10-23,2024-07-25,2024-05-01,2024-02-16,2023-10-27,2023-07-31,2023-04-28,2023-02-16,2022-10-27,2022-07-29,2022-04-29
Revenue & Margin,Segment-1,-,Innovative Medicine,-,-,-,Innovative Medicine,-,-,-,Innovative Medicine,-,-,-,Innovative Medicine,-,-,-
Revenue & Margin,Segment-1 %,-,64.1%,-,-,-,64.1%,-,-,-,64.3%,-,-,-,55.4%,-,-,-
Revenue & Margin,Segment-2,-,MedTech,-,-,-,MedTech,-,-,-,MedTech,-,-,-,MedTech,-,-,-
Revenue & Margin,Segment-2 %,-,35.9%,-,-,-,35.9%,-,-,-,35.7%,-,-,-,28.9%,-,-,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,Consumer,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,15.7%,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total ($k),"96,362,000","94,193,000","92,149,000","90,627,000","89,331,000","88,821,000","87,696,000","86,576,000","85,648,000","85,159,000","87,470,000","86,115,000","88,616,000","91,148,000","92,246,000","95,588,000","94,880,000"
Revenue & Margin,Rev-CoGS / Rev,69.12%,67.88%,68.08%,67.92%,68.30%,69.07%,69.05%,69.06%,69.20%,68.82%,68.54%,68.55%,67.79%,67.69%,67.86%,67.86%,67.97%
Revenue & Margin,Rev-CoGS-SG&A / Rev,43.70%,42.96%,43.14%,43.28%,43.65%,44.22%,44.73%,44.64%,45.08%,45.20%,43.37%,43.48%,42.38%,41.74%,41.96%,41.69%,41.55%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,26.87%,27.39%,26.09%,24.53%,24.71%,24.82%,26.02%,27.42%,27.36%,27.49%,25.96%,25.75%,25.15%,24.31%,24.64%,25.04%,25.10%
