Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1,2021-Q4
Header,Statement Date,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31
Header,Filing Date,2026-02-05,2025-11-25,2025-08-06,2025-05-07,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2024-02-28,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31
Revenue & Margin,Segment-1,-,-,-,-,-,-,-,-,Airlaid Materials,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-1 %,-,-,-,-,-,-,-,-,4225.6%,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2,-,-,-,-,-,-,-,-,Composite Fibers,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2 %,-,-,-,-,-,-,-,-,3483.8%,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,Spunlace,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,2290.6%,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total,3294000000,3204000000,2697101000,2187544000,1690800000,1309182000,1307002000,1334564000,1385516000,1439037000,1480896000,1487854000,1491326000,1451881000,1359752000,1240700000,1084694000
Revenue & Margin,Rev-CoGS / Sale (%),10.018214936247723,9.831460674157304,10.065659387616556,10.572038779562835,10.514431038561629,10.514275326119668,11.2208703582703,9.591372163493096,9.361638551990739,9.811422499907925,9.054450818963653,10.306858065374694,9.977831808739337,9.507253004895029,10.222967129300049,11.055371967437736,13.348926056565261
Revenue & Margin,Rev-CoGS-SG&A / Rev (%),4.068002428658167,3.8077403245942576,3.6513649284917395,4.080740775956963,2.944050153773362,1.8829314793512284,2.4986189768646105,0.3269981806792331,0.6007148239356312,1.1994827096176124,0.7608907040062233,2.068146471360765,1.5959622510437022,0.2896242873899445,0.5884896657625802,0.44934311275892636,2.170658268599255
Revenue & Margin,Op. Income / Rev (%),2.94474802671524,1.2172284644194757,0.44384693046348656,-0.3535928877316296,-0.7854270167967825,1.004520379901343,0.9818653682243791,-0.37060792888164223,0.19573934909448898,-1.7121172006001235,-4.14330243312157,-2.8194298634140176,-10.993639217716314,-10.495763771273266,-7.633230177267619,-8.43024099298783,2.6379790060606956
Revenue & Margin,Net Profit / Rev (%),-4.037644201578628,-4.962546816479401,-4.9774554234342725,-6.0582095720131806,-6.971433640880057,-5.082486621417037,-5.444138570560718,-6.879849898543644,-5.705672110607167,-7.277088775340731,-9.07241291758503,-6.685131740076647,-13.022504804449195,-11.727476287657183,-8.32843047849902,-8.848553236076409,0.6395352053205788
EBITDA,Net Income,-133000000,-159000000,-134247000,-132526000,-117873000,-66539000,-71155000,-91816000,-79053000,-104720000,-134353000,-99465000,-194208000,-170269000,-113246000,-109784000,6937000
EBITDA,D & A,46000000,50000000,184829000,126829000,68829000,15829000,0,0,0,0,0,0,0,0,0,0,0
EBITDA,Net Int Inc,-150000000,-143000000,-120167000,-100794000,-79218000,-70389000,-69279000,-68354000,-63253000,-55355000,-46345000,-37277000,-32799000,-30494000,-24487000,-18614000,-12280000
EBITDA,Tax Provision,7000000,-7000000,-12510000,-3557000,597000,3187000,5025000,8471000,7011000,11715000,13307000,10203000,-10275000,-16375000,-17744000,-17018000,6956000
EBITDA,EBITDA,70000000,27000000,158239000,91540000,30771000,22866000,3149000,-14991000,-8789000,-37650000,-74701000,-51985000,-171684000,-156150000,-106503000,-108188000,26173000
EBITDA,Stock-Based Comp,14000000,15000000,16081000,11879000,8550000,3142000,2959000,2537000,2797000,2999000,-281000,853000,831000,1085000,4945000,4764000,5063000
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,15.08,11.03,12.61,18.28,18.17,23.4,17.55,25.09,25.22,26.0,39.26,41.47,36.14,40.43,89.44,160.94,223.6
Capital Structure,O/S Shares,35500000,35600000,35600000,35600000,35400000,34955380,34875380,34756920,34718460,34691530,34646920,34582300,34526150,34520760,34493070,34391530,34304610
Capital Structure,Market Capitalization,535340000,392668000,448916000,650768000,643218000,817955892,612062919,872051122,875599561,901979780,1360238079,1434127981,1247775061,1395674326,3085060180,5534972838,7670510796
Capital Structure,Cash,305000000,305000000,276000000,282000000,215000000,41635000,33932000,30181000,50265000,52741000,53864000,88641000,110660000,95335000,71476000,80452000,138436000
Capital Structure,Debt,2037000000,2015000000,2047000000,2053000000,2053000000,887590000,870336000,875654000,865381000,855345000,863226000,864251000,849597000,818834000,811753000,809227000,787355000
Capital Structure,Enterprise Value,2267340000,2102668000,2219916000,2421768000,2481218000,1663910892,1448466919,1717524122,1690715561,1704583780,2169600079,2209737981,1986712061,2119173326,3825337180,6263747838,8319429796
Capital Structure,netCommonStockIssuance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capital Structure,netDebtIssuance,-27000000,-49000000,-2000000,-2000000,1126000000,888000,-3892000,21053000,-11894000,504000,359000,20475000,-5197000,25046000,24076000,24307000,325783000
Liquidity & Cash Flow,DSO,56.87196417729205,57.13093008739076,56.055682100892774,54.97148171648204,54.31269295599716,48.9538725326196,48.726308375962695,48.51621109965502,47.80944247486135,47.59697023078628,47.72925816532694,48.72203942725562,50.09716939824022,49.85851113142193,50.32442680724132,50.35070121705488,49.62397113840401
Liquidity & Cash Flow,DIO,30.231950067476387,47.062132225683634,50.00301520848278,76.23160407836113,85.99937162182705,94.7299484606041,94.75240768909246,91.84587434866535,89.82574579414545,87.70285326390552,85.7475289740416,86.05542850034807,83.5476861121291,83.29351800476006,82.75009215683866,84.31167062062316,90.37283793258638
Liquidity & Cash Flow,DPO,45.68657219973009,46.14615784008308,47.26960065880064,47.57689610259494,46.75363692662763,46.78668340829223,47.65781513256833,46.187106370917014,48.89484089539094,51.47127800888702,53.04084227978875,56.74595336241282,57.36399218933888,58.365337630637356,57.9569002944923,57.05539511171362,57.76007847651715
Liquidity & Cash Flow,CCC,41.417342045038346,58.046904472991315,58.78909665057492,83.62618969224823,93.55842765119658,96.8971375849315,95.82090093248682,94.17497907740335,88.74034737361585,83.82854548580477,80.43594485957978,78.03151456519089,76.28086332103044,74.78669150554464,75.11761866958767,77.60697672596443,82.23673059447324
Liquidity & Cash Flow,OCF,163000000,103000000,19155000,32088000,-66397000,7942000,6853000,-28469000,-25616000,-18422000,-14306000,-5212000,-40820000,-31873000,-9923000,10783000,70977000
Liquidity & Cash Flow,CapEx,-66000000,-67000000,-60523000,-53213000,-37695000,-30236000,-29484000,-31752000,-33770000,-32885000,-32501000,-34891000,-37740000,-41602000,-41523000,-37007000,-30037000
Liquidity & Cash Flow,FCF,97000000,36000000,-41368000,-21125000,-104092000,-22294000,-22631000,-60221000,-59386000,-51307000,-46807000,-40103000,-78560000,-73475000,-51446000,-26224000,40940000
BQR,Total Debt / Adj Ebitda,29.1,74.62962962962963,12.936128261680118,22.427354162114923,66.71866367683859,38.81702090439955,276.38488409018737,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,30.08271883238452
BQR,Adj Ebitda / Interest Expense,0.4666666666666667,0.1888111888111888,1.3168257508300947,0.9081889795027481,0.3884344467166553,0.32485189447214763,0.045453889345977855,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.131351791530945
BQR,Net Income before extraordinary,-133000000,-159000000,-134247000,-132526000,-117873000,-66539000,-71155000,-91816000,-79053000,-104720000,-134353000,-99465000,-194208000,-170269000,-113246000,-109784000,6937000
BQR,(NCO-CAPEX) / Total Debt (%),4.761904761904762,1.7866004962779156,-2.0209086468001956,-1.0289819775937652,-5.070238675109596,-2.5117452878018005,-2.600260129421281,-6.877259739577505,-6.862410891849948,-5.998398307115842,-5.422334359715764,-4.6402029040174675,-9.246736982357518,-8.973125199979483,-6.337642115273981,-3.240623459177709,5.199687561519264
BQR,Score: Operating Leverage,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
BQR,Score: ICR,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,65
BQR,Score: Net Income,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,55
BQR,Score: FCF/Debt,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
BQR,BQR,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,68.5
