Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31
Header,Filing Date,2026-02-09,2025-12-15,2025-08-01,2025-05-02,2025-01-31,2024-12-10,2024-08-08,2024-05-03,2024-02-02,2023-12-14,2023-08-04,2023-05-08,2023-02-03,2022-12-15,2022-08-05,2022-05-10,2022-02-08
Revenue & Margin,Segment-1,-,New Sales,-,-,-,New Sales,-,-,-,New Sales,-,-,-,New Sales,-,-,-
Revenue & Margin,Segment-1 %,-,6185.7%,-,-,-,6308.7%,-,-,-,6319.7%,-,-,-,6529.8%,-,-,-
Revenue & Margin,Segment-2,-,Pre-Owned,-,-,-,Pre-Owned,-,-,-,Pre-Owned,-,-,-,Pre-Owned,-,-,-
Revenue & Margin,Segment-2 %,-,1943.6%,-,-,-,1761.2%,-,-,-,1727.4%,-,-,-,1689.8%,-,-,-
Revenue & Margin,Segment-3,-,"Service, Parts & Other",-,-,-,"Service, Parts & Other",-,-,-,"Service, Parts & Other",-,-,-,"Service, Parts & Other",-,-,-
Revenue & Margin,Segment-3 %,-,1577.2%,-,-,-,1639.7%,-,-,-,1662.0%,-,-,-,1459.6%,-,-,-
Revenue & Margin,Others,-,Finance And Insurance Income,-,-,-,Finance And Insurance Income,-,-,-,Finance And Insurance Income,-,-,-,Finance and Insurance Income,-,-,-
Revenue & Margin,Others %,-,293.5%,-,-,-,290.5%,-,-,-,290.9%,-,-,-,320.8%,-,-,-
Revenue & Margin,Revenue Total,1877081000,1872334000,1790054000,1779631000,1784431000,1772630000,1845756000,1897654000,1933664000,1936310000,1882852000,1857413000,1775209000,1744822000,1627604000,1462911000,1350395000
Revenue & Margin,Rev-CoGS / Sale (%),22.756236944489874,22.582188861602685,23.171423878832705,23.528641611659946,24.023007894393228,24.54336212294726,25.10716476067259,25.834319638880427,26.715137686795636,27.636380538240264,28.803538461865298,30.517337824167267,31.696436870250206,31.73131700540227,31.74771013096552,31.426382056051256,30.06409235816187
Revenue & Margin,Rev-CoGS-SG&A / Rev (%),13.931577806178849,18.08000068363871,18.72960257064871,14.168836123893099,9.840279618545072,5.775768208819663,6.804583054314872,12.620003435821284,18.220849123736077,23.264559910344936,24.572828878743525,26.228684735166603,27.20919057981342,27.16592294228294,28.346145622645313,27.64187295057594,25.964254903194988
Revenue & Margin,Op. Income / Rev (%),2.9762167961851405,3.1547255991719423,2.7468445086014164,3.3034938141670938,3.1592143377917106,3.6566006442404793,-3.0943418306645083,-1.9515148704663758,-0.10332715507968293,0.9330634041036817,9.298500360092032,10.904467665511117,12.000840464418555,12.484539970266308,12.747326745326259,12.636995688732943,12.15725769126811
Revenue & Margin,Net Profit / Rev (%),-5.877316961814647,-6.119741456385452,-0.6074118434415945,-0.38800178239196775,-0.5887591058438236,-0.32183817265870485,-5.164387925597967,-4.291351321157598,-2.8268613368196336,-1.9930692915907062,4.191779279518518,5.724736501790393,6.749909447281982,7.504719679142055,7.900386088999535,7.321908168029361,6.7603182772448065
EBITDA,Net Income,-110322000,-114582000,-10873000,-6905000,-10506000,-5705000,-95322000,-81435000,-54662000,-38592000,78925000,106332000,119825000,130944000,128587000,107113000,91291000
EBITDA,D & A,18403000,24440000,24441000,23925000,23318000,22186000,23917000,24716000,25512000,26789000,24606000,22297000,20729000,16296000,12411000,9611000,6197000
EBITDA,Net Int Inc,-44672000,-53530000,-65089000,-67006000,-70187000,-71137000,-69664000,-67879000,-64238000,-59637000,-49807000,-37736000,-27805000,-17848000,-12475000,-10072000,-7472000
EBITDA,Tax Provision,-43419000,-35301000,-4282000,-1445000,-3143000,-157000,-22454000,-18882000,-9072000,-3412000,28034000,36903000,41720000,43225000,41698000,34411000,28180000
EBITDA,EBITDA,-90666000,-71913000,74375000,82581000,79856000,87461000,-24195000,-7722000,26016000,44422000,181372000,203268000,210079000,208313000,195171000,161207000,133140000
EBITDA,Stock-Based Comp,8329000,10499000,8235000,8032000,8221000,8443000,8702000,8568000,8782000,8962000,9924000,10263000,10485000,10013000,9664000,8349000,6763000
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,10.82,15.84,13.39,16.18,17.38,23.91,26.32,27.79,33.79,25.62,36.24,27.97,28.6,30.11,33.05,34.45,60.97
Capital Structure,O/S Shares,16534000,16372000,16313000,15968000,14831000,14585000,14593000,14579000,14540000,14360000,14314000,14340000,14297000,14132000,14133000,13864000,13380000
Capital Structure,Market Capitalization,178897880,259332480,218431070,258362240,257762780,348727350,384087760,405150410,491306600,367903200,518739360,401089800,408894200,425514520,467095649,477614800,815778600
Capital Structure,Cash,32234000,64819999,70146000,67461000,22711000,16849000,41034000,46999000,44569000,84648000,45409000,60976000,43535000,42071000,95690000,83030000,67908000
Capital Structure,Debt,1128760000,964366000,990170000,1075078000,1057451000,1007899000,1073465000,1134576000,1138869000,1084665000,1032026000,1074797000,1019659000,835020000,681385000,714853000,661606000
Capital Structure,Enterprise Value,1275423880,1158878481,1138455070,1265979240,1292502780,1339777350,1416518760,1492727410,1585606600,1367920200,1505356360,1414910800,1385018200,1218463520,1052790649,1109437800,1409476600
Capital Structure,netCommonStockIssuance,0,652000,1288000,535000,-1823000,-758000,0,732000,-1552000,-831000,0,-1965000,-754000,0,0,0,0
