Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1,2021-Q4
Header,Statement Date,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31
Header,Filing Date,2026-02-27,2025-10-29,2025-07-29,2025-05-01,2025-02-28,2024-11-01,2024-08-02,2024-05-03,2024-02-28,2023-10-27,2023-07-28,2023-05-09,2023-02-24,2022-10-28,2022-07-29,2022-04-29,2022-02-24
Revenue & Margin,Segment-1,"Repair, Service And Leasing Segment",-,-,-,"Repair, Service And Leasing Segment",-,-,-,"Repair, Service And Leasing Segment",-,-,-,Cryo Tank Solutions Segment,-,-,-,Cryo Tank Solutions Segment
Revenue & Margin,Segment-1 %,3057.5%,-,-,-,3299.6%,-,-,-,3044.0%,-,-,-,3103.6%,-,-,-,3363.9%
Revenue & Margin,Segment-2,Heat Transfer Systems Segment,-,-,-,Specialty Products Segment,-,-,-,Heat Transfer Systems Segment,-,-,-,Heat Transfer Systems Segment,-,-,-,Specialty Products Segment
Revenue & Margin,Segment-2 %,2902.7%,-,-,-,2678.5%,-,-,-,2635.8%,-,-,-,2847.6%,-,-,-,3254.9%
Revenue & Margin,Segment-3,Specialty Products Segment,-,-,-,Heat Transfer Systems Segment,-,-,-,Specialty Products Segment,-,-,-,"Repair, Service And Leasing Segment",-,-,-,Heat Transfer Systems Segment
Revenue & Margin,Segment-3 %,2576.0%,-,-,-,2488.6%,-,-,-,2425.0%,-,-,-,2758.9%,-,-,-,1975.2%
Revenue & Margin,Others,Cryo Tank Solutions Segment,-,-,-,Cryo Tank Solutions Segment,-,-,-,Cryo Tank Solutions Segment,-,-,-,Specialty Products Segment,-,-,-,"Repair, Service And Leasing Segment"
Revenue & Margin,Others %,1463.9%,-,-,-,1533.3%,-,-,-,1895.2%,-,-,-,1289.9%,-,-,-,1406.0%
Revenue & Margin,Revenue Total,4264000000,4291200000,4253100000,4211100000,4160300000,4068500000,3903900000,3771700000,3352500000,2778900000,2293100000,1789800000,1612400000,1549900000,1466100000,1383300000,1317700000
Revenue & Margin,Rev-CoGS / Sale (%),32.558630393996246,33.808724832214764,33.815334697044506,33.870010211108735,33.38220801384516,33.201425586825614,32.388124695817005,31.640904631863613,31.033557046979865,29.88232753967397,28.72966726265754,26.427533802659514,25.266683205160014,23.56926253306665,22.8906623013437,23.42225113858165,24.603475753206343
Revenue & Margin,Rev-CoGS-SG&A / Rev (%),18.147279549718572,20.563012677106638,20.742517222731653,20.882904704234047,20.22450304064611,19.847609684158783,18.801711109403417,17.45897075589257,16.527964205816556,15.070711432581238,13.854607300161353,12.241591239244608,11.96353262217812,9.968385057100457,8.60105040583862,8.667678739246728,9.660772558245426
Revenue & Margin,Op. Income / Rev (%),8.513133184803001,9.824757643549589,16.1905433683666,16.311652537341786,15.563781458067927,15.12105198476097,13.860498475883091,12.434711138213537,11.653989560029828,10.608514160279247,10.121669355893768,9.274779304950274,9.39593153063756,7.20691657526292,5.715844758202033,5.7615846164967826,6.708659027092661
Revenue & Margin,Net Profit / Rev (%),0.9451219512195121,1.5543437733035048,6.4470621429075265,6.095794448006459,5.252025094344158,4.638072999877105,3.153256999410846,1.9513747116684785,1.4108873974645786,-1.5437763143689949,-0.22240634948323232,-0.0670465973851827,1.4884644008930785,4.935802309826441,3.424050201214105,3.1591122677654884,4.485087652728239
EBITDA,Net Income,40300000,66700000,274200000,256700000,218500000,188700000,123100000,73600000,47300000,-42900000,-5100000,-1200000,24000000,76500000,50200000,43700000,59100000
EBITDA,D & A,281300000,278600000,275300000,270200000,269900000,267900000,266800000,263700000,231100000,182700000,135900000,94700000,81900000,83200000,83500000,81600000,80600000
EBITDA,Net Int Inc,-307800000,-312300000,-315800000,-321800000,-328500000,-335100000,-345400000,-345400000,-289900000,-219800000,-135300000,-56100000,-31700000,-23500000,-21500000,-19700000,-19000000
EBITDA,Tax Provision,-10400000,13600000,87700000,87400000,78600000,58100000,31600000,18500000,3000000,7700000,6000000,7100000,15900000,7600000,14700000,12500000,13500000
EBITDA,EBITDA,619000000,671200000,953000000,936100000,895500000,849800000,766900000,701200000,571300000,367300000,272100000,156700000,153500000,190800000,169900000,157500000,172200000
EBITDA,Stock-Based Comp,17200000,20000000,19300000,19100000,18900000,17700000,16100000,14600000,12600000,11900000,11600000,11300000,10600000,11000000,11000000,11100000,11200000
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,206.23,200.15,164.65,144.36,190.84,124.14,140.07,159.97,136.33,169.12,159.79,125.4,115.23,184.35,167.38,171.77,159.49
Capital Structure,O/S Shares,45560000,44940000,44940000,44930000,42470000,42050000,42040000,42030000,41990000,41980000,41970000,41940000,37420000,35870000,35860000,35830000,35650000
Capital Structure,Market Capitalization,9395838800,8994741000,7399371000,6486094800,8104974800,5220087000,5888542800,6723539100,5724496700,7099657600,6706386300,5259276000,4311906600,6612634500,6002246800,6154519100,5685818500
Capital Structure,Cash,366000000,399200000,342300000,296200000,308600000,310200000,247400000,191900000,188300000,147100000,189800000,166900000,663600000,89500000,149700000,99700000,122200000
Capital Structure,Debt,3742500000,3649300000,3775100000,3727600000,3641600000,3966700000,4057500000,4062700000,3904100000,4143400000,4388700000,4391300000,2317700000,859200000,945400000,898800000,883900000
Capital Structure,Enterprise Value,12772338800,12244841000,10832171000,9917494800,11437974800,8876587000,9698642800,10594339100,9440296700,11095957600,10905286300,9483676000,5966006600,7382334500,6797946800,6953619100,6447518500
Capital Structure,netCommonStockIssuance,4800000,-600000,-300000,0,0,0,0,0,0,0,0,11700000,0,0,0,0,0
Capital Structure,netDebtIssuance,-92400000,-27699999,-72000000,79600000,-241000000,-108300000,-6400000,154900000,-256100000,-242400000,-5600000,2087000000,1455000000,-80000000,54000000,18100000,61900000
Liquidity & Cash Flow,DSO,145.86945942776737,138.95041014168532,134.64475911687947,129.0406010306096,125.81721871018918,123.12077547007497,121.22957171034095,119.87555346395524,129.0537658463833,136.18378675015293,133.71740220661988,132.11315510112863,103.59851773753411,89.13050841989806,90.22304072027829,87.63509361671366,83.82645898155879
Liquidity & Cash Flow,DIO,66.34719372674479,64.54385825940008,65.94545987424064,68.4899274633726,71.01136568645138,75.29795415240828,80.08358590642167,84.81581856261877,95.7452099822672,103.38388503977417,108.97739093189745,116.43244987849332,108.21265560165975,107.27228600371434,111.08204334365325,113.99143302180686,115.04755913437343
Liquidity & Cash Flow,DPO,148.70605417811316,144.84861287142655,139.92704003694627,132.35968471703535,126.56472127007036,120.74667917724547,114.35376018185262,109.90134003025248,114.7127070628433,108.02482678983834,100.0048185767607,90.13432184082625,61.7698132780083,60.1220876245146,60.884453781512605,61.27265647125461,62.27226975339708
Liquidity & Cash Flow,CCC,63.510598976398995,58.64565552965885,60.663178954173844,65.17084377694684,70.2638631265702,77.67205044523779,86.95939743491,94.79003199632153,110.0862687658072,131.54284500008873,142.68997456175663,158.41128313879568,150.04136006118557,136.28070679909783,140.42063028241893,140.3538701672659,136.60174836253515
Liquidity & Cash Flow,OCF,292700000,485300000,567900000,538100000,503000000,351900000,128700000,104200000,167200000,67400000,127800000,70900000,80800000,70600000,19500000,-51800000,-21300000
Liquidity & Cash Flow,CapEx,-89900000,-87800000,-90600000,-94800000,-120800000,-117900000,-154900000,-147700000,-133000000,-141400000,-96700000,-93000000,-74200000,-64400000,-55800000,-53800000,-52700000
Liquidity & Cash Flow,FCF,202800000,397500000,477300000,443300000,382200000,234000000,-26200000,-43500000,34200000,-74000000,31100000,-22100000,6600000,6200000,-36300000,-105600000,-74000000
BQR,Total Debt / Adj Ebitda,6.046042003231018,5.436978545887962,3.961280167890871,3.9820531994445036,4.0665549972082635,4.667804189220993,5.290781066631895,5.793924700513406,6.8337125853317,11.280696977947182,16.1289966923925,28.02361199744735,15.099022801302931,4.50314465408805,5.564449676280165,5.706666666666667,5.1329849012775846
BQR,Adj Ebitda / Interest Expense,2.0110461338531516,2.149215497918668,3.0177327422419253,2.9089496581727783,2.7260273972602738,2.53595941509997,2.2203242617255357,2.0301100173711637,1.970679544670576,1.6710646041856232,2.011086474501109,2.793226381461676,4.842271293375394,8.119148936170212,7.902325581395349,7.99492385786802,9.063157894736841
BQR,Net Income before extraordinary,40300000,66700000,274200000,256700000,218500000,188700000,123100000,73600000,47300000,-42900000,-5100000,-1200000,24000000,76500000,50200000,43700000,59100000
BQR,(NCO-CAPEX) / Total Debt (%),5.4188376753507015,10.892499931493711,12.643373685465285,11.892370426011375,10.495386643233743,5.899110091511836,-0.6457178065311152,-1.0707165185713934,0.876002151584232,-1.7859728725201525,0.7086380932850275,-0.5032678250176486,0.28476506881822494,0.7216014897579144,-3.839644594880474,-11.748998664886516,-8.371987781423238
BQR,Score: Operating Leverage,65,65,52,52,52,55,65,65,75,75,75,75,75,55,65,65,58
BQR,Score: ICR,65,65,58,58,58,58,65,65,65,65,65,58,52,45,45,45,45
BQR,Score: Net Income,48,45,35,35,35,42,42,45,48,75,65,65,52,42,45,48,45
BQR,Score: FCF/Debt,75,58,55,58,58,65,75,75,75,75,75,75,75,75,75,75,75
BQR,BQR,63.25,58.25,49.4,50.15,50.15,54.7,61.75,62.5,66.75,73.5,71.0,69.95,65.8,55.25,59.5,60.25,57.05
