Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-05-05,2026-02-10,2025-11-06,2025-08-05,2025-05-05,2025-02-11,2024-11-05,2024-08-01,2024-05-02,2024-02-12,2023-11-02,2023-08-03,2023-05-02,2023-02-14,2022-11-04,2022-08-03,2022-05-03
Revenue & Margin,Segment-1,-,Distribution,-,-,-,Engine,-,-,-,Components,-,-,-,Engine,-,-,-
Revenue & Margin,Segment-1 %,-,36.8%,-,-,-,34.3%,-,-,-,39.4%,-,-,-,39.0%,-,-,-
Revenue & Margin,Segment-2,-,Engine,-,-,-,Components,-,-,-,Engine,-,-,-,Components,-,-,-
Revenue & Margin,Segment-2 %,-,32.3%,-,-,-,34.2%,-,-,-,34.3%,-,-,-,34.7%,-,-,-
Revenue & Margin,Segment-3,-,Components,-,-,-,Distribution,-,-,-,Distribution,-,-,-,Distribution,-,-,-
Revenue & Margin,Segment-3 %,-,30.1%,-,-,-,33.4%,-,-,-,30.1%,-,-,-,31.8%,-,-,-
Revenue & Margin,Others,-,"Power Systems, Accelera, Total Segment",-,-,-,"Power Systems, Accelera, Total Segment",-,-,-,"Power Systems, Accelera, Total Segment",-,-,-,"Power Systems, New Power, Total Segment",-,-,-
Revenue & Margin,Others %,-,0.7%,-,-,-,-2.0%,-,-,-,-3.7%,-,-,-,-5.5%,-,-,-
