Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q3,2026-Q2,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31
Header,Filing Date,2026-04-30,2026-01-30,2025-11-07,2025-08-22,2025-05-06,2025-01-31,2024-11-05,2024-08-22,2024-05-03,2024-02-06,2023-11-07,2023-08-24,2023-05-05,2023-02-07,2022-11-04,2022-08-24,2022-05-06
Revenue & Margin,Segment-1,-,-,-,Diversified Industrial Segment,-,-,-,Diversified Industrial Segment,-,-,-,Diversified Industrial Segment,-,-,-,Diversified Industrial Segment,-
Revenue & Margin,Segment-1 %,-,-,-,68.8%,-,-,-,72.5%,-,-,-,77.1%,-,-,-,84.1%,-
Revenue & Margin,Segment-2,-,-,-,Aerospace Systems Segment,-,-,-,Aerospace Systems Segment,-,-,-,Aerospace Systems Segment,-,-,-,Aerospace Systems Segment,-
Revenue & Margin,Segment-2 %,-,-,-,31.2%,-,-,-,27.5%,-,-,-,22.9%,-,-,-,15.9%,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total ($k),"20,987,074","20,461,423","20,030,016","19,850,000","19,793,741","19,907,748","19,986,102","19,929,606","19,838,734","19,826,043","19,679,907","19,065,194","18,157,083","17,181,805","16,331,574","15,861,608","15,632,645"
Revenue & Margin,Rev-CoGS / Rev,37.23%,37.27%,37.08%,36.93%,36.56%,36.19%,36.03%,35.87%,35.90%,35.56%,34.37%,34.01%,32.04%,30.27%,29.37%,27.45%,27.64%
Revenue & Margin,Rev-CoGS-SG&A / Rev,20.87%,20.98%,20.70%,20.53%,20.22%,19.90%,19.76%,19.48%,19.46%,18.78%,17.53%,16.91%,16.30%,16.23%,17.05%,17.41%,17.47%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,20.87%,20.98%,20.79%,20.67%,20.36%,20.04%,19.81%,19.48%,19.46%,18.78%,17.53%,16.91%,16.30%,16.23%,17.05%,17.41%,17.47%
Revenue & Margin,Net Income / Rev,16.58%,17.29%,18.18%,17.79%,17.14%,15.87%,14.47%,14.27%,13.95%,13.28%,11.92%,10.93%,8.28%,7.33%,7.67%,8.29%,10.82%
EBITDA,Net Income ($k),"3,480,172","3,537,038","3,640,580","3,531,000","3,392,791","3,158,499","2,891,808","2,844,215","2,768,208","2,632,523","2,345,909","2,082,936","1,502,811","1,259,939","1,252,302","1,315,605","1,691,567"
EBITDA,D & A ($k),"493,335","917,131","909,954","907,000","908,333","913,835","915,790","927,131","905,526","902,569","904,535","818,129","748,508","665,864","580,223","571,764","578,904"
EBITDA,Net Interest Expense ($k),"397,791","391,355","383,726","397,817","413,292","441,460","470,118","490,495","528,405","552,666","566,568","527,894","448,988","367,267","286,696","253,252","240,240"
EBITDA,Tax Provision ($k),"813,506","632,134","630,342","575,000","628,381","788,062","756,962","749,667","742,897","715,009","650,183","596,128","391,273","311,753","293,066","298,040","460,662"
EBITDA,EBITDA ($k),"5,184,804","5,477,658","5,564,602","5,410,817","5,342,797","5,301,856","5,034,678","5,011,508","4,945,036","4,802,767","4,467,195","4,025,087","3,091,580","2,604,823","2,412,287","2,438,661","2,971,373"
EBITDA,Stock-Based Comp ($k),"174,234","160,528","163,158","159,000","156,259","153,586","153,123","155,175","153,866","161,072","155,596","142,720","144,848","147,417","144,445","137,093","129,357"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
