Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1,2021-Q4
Header,Statement Date,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31
Header,Filing Date,2026-02-12,2025-11-07,2025-08-06,2025-05-07,2025-02-19,2024-11-06,2024-08-07,2024-05-02,2024-02-21,2023-11-01,2023-08-02,2023-05-03,2023-02-22,2022-11-01,2022-08-02,2022-05-03,2022-02-23
Revenue & Margin,Segment-1,-,-,-,-,Commercial Industries segment,-,-,-,Commercial Industries segment,-,-,-,Commercial Industries segment,-,-,-,Commercial Industries segment
Revenue & Margin,Segment-1 %,-,-,-,-,4785.5%,-,-,-,5190.8%,-,-,-,5163.3%,-,-,-,5014.5%
Revenue & Margin,Segment-2,-,-,-,-,Government services,-,-,-,Government services,-,-,-,Government services,-,-,-,Government services
Revenue & Margin,Segment-2 %,-,-,-,-,2932.1%,-,-,-,2939.3%,-,-,-,2980.8%,-,-,-,3183.6%
Revenue & Margin,Segment-3,-,-,-,-,Transportation Services,-,-,-,Transportation Services,-,-,-,Transportation Services,-,-,-,Transportation Services
Revenue & Margin,Segment-3 %,-,-,-,-,1746.1%,-,-,-,1870.0%,-,-,-,1837.7%,-,-,-,1801.9%
Revenue & Margin,Others,-,-,-,-,Other Operating Segment,-,-,-,Other Segments,-,-,-,Other Segments,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,536.4%,-,-,-,0.0%,-,-,-,18.1%,-,-,-,-
Revenue & Margin,Revenue Total,3042000000,3072000000,3112000000,3186000000,3356000000,3509000000,3634000000,3721000000,3722000000,3755000000,3800000000,3813000000,3858000000,3920000000,3981000000,4079000000,4140000000
Revenue & Margin,Rev-CoGS / Sale (%),18.14595660749507,17.708333333333336,17.96272493573265,17.984934086629,18.65315852205006,19.977201481903677,20.85855806274078,21.983337812416018,22.40730789897904,21.97070572569907,22.105263157894736,21.767637031209023,21.77293934681182,22.474489795918366,23.109771414217533,23.853885756312824,24.20289855072464
Revenue & Margin,Rev-CoGS-SG&A / Rev (%),14.990138067061142,14.16015625,14.460154241645245,14.563716258631512,15.40524433849821,19.977201481903677,20.85855806274078,21.983337812416018,22.40730789897904,21.97070572569907,22.105263157894736,21.767637031209023,21.77293934681182,22.474489795918366,23.109771414217533,23.853885756312824,24.20289855072464
Revenue & Margin,Op. Income / Rev (%),4.174884944115713,1.7578125,1.6066838046272494,1.5379786566227243,3.396901072705602,6.697064690795099,8.007705008255366,9.352324643912926,9.914024717893605,9.374167776298268,9.23684210526316,8.68082874377131,9.097978227060652,9.71938775510204,10.550113036925396,11.669526844814905,11.642512077294686
Revenue & Margin,Net Profit / Rev (%),-5.588428665351743,-4.850260416666666,0.6426735218508998,8.662900188323917,12.693682955899883,12.653177543459677,0.8805723720418271,-5.13302875571083,-7.952713594841483,-16.910785619174433,-8.710526315789474,-8.49724626278521,-4.717470191809228,2.8316326530612246,2.6877668927405174,2.9173817112037264,-0.6763285024154589
EBITDA,Net Income,-170000000,-149000000,20000000,276000000,426000000,444000000,32000000,-191000000,-296000000,-635000000,-331000000,-324000000,-182000000,111000000,107000000,119000000,-28000000
EBITDA,D & A,195000000,192000000,188000000,191000000,205000000,222000000,259000000,265000000,264000000,263000000,236000000,232000000,232000000,284000000,314000000,347000000,381000000
EBITDA,Net Int Inc,-48000000,-49000000,-53000000,-60000000,-75000000,-91000000,-103000000,-111000000,-111000000,-107000000,-101000000,-92000000,-84000000,-76000000,-66000000,-61000000,-55000000
EBITDA,Tax Provision,10000000,-65000000,-37000000,45000000,78000000,138000000,78000000,-6000000,-36000000,-58000000,-26000000,-21000000,55000000,73000000,73000000,75000000,3000000
EBITDA,EBITDA,83000000,27000000,224000000,572000000,784000000,895000000,472000000,179000000,43000000,-323000000,-20000000,-21000000,189000000,544000000,560000000,602000000,411000000
EBITDA,Stock-Based Comp,19000000,18000000,19000000,19000000,19000000,20000000,19000000,20000000,19000000,19000000,20000000,21000000,21000000,22000000,21000000,20000000,21000000
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,1.92,2.8,2.64,2.7,4.04,4.03,3.27,3.27,3.65,3.48,3.4,3.43,4.05,3.34,4.32,5.16,5.34
Capital Structure,O/S Shares,140986478,161162000,161162000,161830000,160374000,161684000,194539000,209160000,213625000,217348000,218394000,218410000,216500000,215775000,215629000,215503000,200000000
Capital Structure,Market Capitalization,270694037,451253600,425467680,436941000,647910960,651586520,636142530,683953200,779731250,756371040,742539600,749146300,876825000,720688500,931517280,1111995480,1068000000
Capital Structure,Cash,233000000,264000000,275000000,277000000,366000000,393000000,300000000,424000000,498000000,451000000,500000000,526000000,582000000,577000000,519000000,588000000,415000000
Capital Structure,Debt,789000000,882000000,834000000,836000000,829000000,937000000,1017000000,1325000000,1493000000,1529000000,1529000000,1528000000,1529000000,1532000000,1540000000,1553000000,1668000000
Capital Structure,Enterprise Value,826694037,1069253600,984467680,995941000,1110910960,1195586520,1353142530,1584953200,1774731250,1834371040,1771539600,1751146300,1823825000,1675688500,1952517280,2076995480,2321000000
Capital Structure,netCommonStockIssuance,-7000000,-13000000,-7000000,0,-4000000,-14000000,-151000000,-17000000,-20000000,-6000000,-1000000,0,0,0,0,0,-9000000
Capital Structure,netDebtIssuance,-28000000,48000000,-3000000,-8000000,-89000000,-84000000,-328000000,-175000000,-11000000,-10000000,-10000000,-10000000,-9000000,-8000000,-8000000,-108000000,-1398000000
Liquidity & Cash Flow,DSO,78.32141683103222,79.69523111979167,82.89323586118252,85.63637790332706,83.99024135876043,82.6164861783984,81.25619152449092,80.19013705993012,80.70795271359485,81.67543275632491,80.34802631578948,81.4860346184107,81.50531363400725,81.58960459183673,81.50841497111278,79.61724687423389,80.71437198067633
Liquidity & Cash Flow,DIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liquidity & Cash Flow,DPO,20.448795180722893,20.682852056962023,20.408832745789265,20.289418293149637,19.820970695970697,19.822827635327634,20.401164812239223,21.248708232862555,21.64343836565097,23.014931740614333,23.922297297297295,23.64607777405297,23.764910536779322,22.69990128331688,21.523195034302514,21.06447198969736,20.209926704907584
Liquidity & Cash Flow,CCC,57.87262165030933,59.01237906282965,62.48440311539325,65.34695961017742,64.16927066278973,62.79365854307077,60.85502671225169,58.94142882706757,59.064514347943884,58.66050101571058,56.42572901849219,57.83995684435773,57.740403097227926,58.889703308519856,59.98521993681027,58.552774884536525,60.504445275768745
Liquidity & Cash Flow,OCF,-73000000,-71000000,-45000000,-71000000,-50000000,31000000,33000000,64000000,89000000,18000000,127000000,121000000,144000000,178000000,135000000,256000000,243000000
Liquidity & Cash Flow,CapEx,-59000000,-33000000,-26000000,-29000000,-28000000,-57000000,-62000000,-53000000,-51000000,-63000000,-61000000,-69000000,-92000000,-90000000,-92000000,-100000000,-80000000
Liquidity & Cash Flow,FCF,-147000000,-119000000,-88000000,-119000000,-101000000,-60000000,-64000000,-28000000,-4000000,-76000000,28000000,9000000,4000000,40000000,-6000000,107000000,114000000
BQR,Total Debt / Adj Ebitda,9.506024096385541,32.666666666666664,3.7232142857142856,1.4615384615384615,1.0573979591836735,1.046927374301676,2.1546610169491527,7.402234636871508,34.72093023255814,999.0,999.0,999.0,8.08994708994709,2.8161764705882355,2.75,2.579734219269103,4.0583941605839415
BQR,Adj Ebitda / Interest Expense,1.7291666666666667,0.5510204081632653,4.226415094339623,9.533333333333333,10.453333333333333,9.835164835164836,4.58252427184466,1.6126126126126126,0.38738738738738737,-999.0,-999.0,-999.0,2.25,7.157894736842105,8.484848484848484,9.868852459016393,7.472727272727273
BQR,Net Income before extraordinary,-170000000,-149000000,20000000,276000000,426000000,444000000,32000000,-191000000,-296000000,-635000000,-331000000,-324000000,-182000000,111000000,107000000,119000000,-28000000
BQR,(NCO-CAPEX) / Total Debt (%),-18.631178707224336,-13.492063492063492,-10.551558752997602,-14.23444976076555,-12.18335343787696,-6.4034151547492,-6.293018682399214,-2.1132075471698113,-0.2679169457468185,-4.970568999345978,1.8312622629169393,0.5890052356020943,0.2616088947024199,2.6109660574412534,-0.38961038961038963,6.889890534449453,6.83453237410072
BQR,Score: Operating Leverage,75,75,48,35,35,35,42,75,75,75,75,75,75,45,45,45,52
BQR,Score: ICR,65,75,55,45,42,42,52,65,75,75,75,75,65,48,45,42,48
BQR,Score: Net Income,75,75,52,35,35,35,48,75,75,75,75,75,75,42,42,42,75
BQR,Score: FCF/Debt,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,65,65
BQR,BQR,73.5,75.0,56.8,46.5,46.05,46.05,53.25,73.5,75.0,75.0,75.0,75.0,73.5,52.199999999999996,51.75,48.8,60.4
