Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1,2021-Q4
Header,Statement Date,2026-01-31,2025-11-30,2025-08-31,2025-05-31,2025-01-31,2024-10-31,2024-07-31,2024-05-31,2024-01-31,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31
Header,Filing Date,2026-03-17,2025-11-25,2025-08-29,2025-05-30,2025-02-01,2024-10-31,2024-07-31,2024-05-31,2024-03-19,2023-11-21,2023-08-25,2023-04-30,2023-01-31,2022-10-31,2022-08-26,2022-05-27,2022-03-15
Revenue & Margin,Segment-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-1 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total ($k),"15,366,000","15,279,000","15,166,000","15,161,000","15,086,000","15,235,000","15,173,000","15,001,000","14,889,000","14,834,000","15,106,000","15,415,000","15,616,000","15,898,000","15,802,000","16,156,000","16,670,000"
Revenue & Margin,Rev-CoGS / Rev,40.79%,41.01%,41.09%,41.41%,41.28%,41.27%,40.91%,39.72%,38.79%,37.26%,36.28%,35.53%,34.32%,34.33%,35.50%,37.78%,39.81%
Revenue & Margin,Rev-CoGS-SG&A / Rev,40.79%,41.01%,41.09%,41.41%,41.28%,41.27%,40.91%,39.72%,38.79%,37.26%,36.28%,35.53%,34.32%,34.33%,35.50%,37.78%,39.81%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,7.26%,7.49%,7.69%,7.70%,7.37%,7.00%,6.34%,5.17%,3.76%,2.13%,1.67%,0.77%,-0.44%,-0.19%,-0.41%,2.31%,4.86%
Revenue & Margin,Net Income / Rev,5.31%,5.57%,5.86%,5.80%,5.59%,5.40%,5.06%,4.52%,3.37%,0.30%,0.71%,-0.38%,-1.29%,0.35%,-2.40%,-0.45%,1.54%
EBITDA,Net Income ($k),"816,000","851,000","889,000","879,000","844,000","823,000","767,000","678,000","502,000","44,000","108,000","-58,000","-202,000","55,000","-379,000","-72,000","256,000"
EBITDA,D & A ($k),"621,000","497,000","496,000","497,000","500,000","499,000","502,000","509,000","522,000","532,000","545,000","547,000","540,000","534,000","522,000","514,000","504,000"
EBITDA,Net Interest Expense ($k),"-17,000","-23,000","-26,000","-25,000","-25,000","-16,000","-10,000","-9,000","4,000","21,000","39,000","61,000","70,000","73,000","98,000","128,000","162,000"
EBITDA,Tax Provision ($k),"316,000","317,000","303,000","313,000","293,000","260,000","205,000","106,000","54,000","251,000","105,000","115,000","63,000","-159,000","-108,000","-8,000","67,000"
EBITDA,EBITDA ($k),"1,736,000","1,642,000","1,662,000","1,664,000","1,612,000","1,566,000","1,464,000","1,284,000","1,082,000","848,000","797,000","665,000","471,000","503,000","133,000","562,000","989,000"
EBITDA,Stock-Based Comp ($k),"152,000","149,000","139,000","136,000","126,000","101,000","94,000","84,000","80,000","73,000","75,000","59,000","37,000","70,000","73,000","104,000","139,000"
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
