Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1,2021-Q4
Header,Statement Date,2026-01-31,2025-10-31,2025-08-31,2025-05-31,2025-01-31,2024-11-30,2024-08-31,2024-05-31,2024-01-31,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31
Header,Filing Date,2026-03-26,2025-12-09,2025-09-09,2025-06-05,2025-03-27,2024-12-05,2024-09-05,2024-06-05,2024-04-03,2023-12-05,2023-08-31,2023-06-01,2023-04-10,2022-12-01,2022-09-01,2022-06-02,2022-03-24
Revenue & Margin,Segment-1,U Se Commerce,-,-,-,U Se Commerce,-,-,-,-,-,-,-,U Se Commerce,-,-,-,U Se Commerce
Revenue & Margin,Segment-1 %,62.2%,-,-,-,61.8%,-,-,-,-,-,-,-,61.4%,-,-,-,62.8%
Revenue & Margin,Segment-2,Business Outfitters Revenue,-,-,-,Business Outfitters Revenue,-,-,-,-,-,-,-,Business Outfitters Revenue,-,-,-,Business Outfitters Revenue
Revenue & Margin,Segment-2 %,18.1%,-,-,-,16.7%,-,-,-,-,-,-,-,17.1%,-,-,-,15.5%
Revenue & Margin,Segment-3,Third Party,-,-,-,Licensing and Retail,-,-,-,-,-,-,-,International,-,-,-,International
Revenue & Margin,Segment-3 %,6.8%,-,-,-,7.7%,-,-,-,-,-,-,-,10.7%,-,-,-,13.5%
Revenue & Margin,Others,"Europe eCommerce, Licensing and Retail",-,-,-,"Europe eCommerce, Third Party",-,-,-,-,-,-,-,"Third Party, Retail",-,-,-,"Third Party, Retail"
Revenue & Margin,Others %,12.9%,-,-,-,13.7%,-,-,-,-,-,-,-,10.7%,-,-,-,8.2%
Revenue & Margin,Revenue Total ($k),"1,335,146","1,314,437","1,315,578","1,338,672","1,362,935","1,436,125","1,442,232","1,448,422","1,472,509","1,487,259","1,533,507","1,561,322","1,555,429","1,581,201","1,586,061","1,618,992","1,636,624"
