Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years),LTM (-17Q)
Header,Fiscal Period,2025.0-Q4,2025.0-Q3,2025.0-Q2,2025.0-Q1,2024.0-Q4,2024.0-Q3,2024.0-Q2,2024.0-Q1,2023.0-Q4,2023.0-Q3,2023.0-Q2,2023.0-Q1,2022.0-Q4,2022.0-Q3,2022.0-Q2,2022.0-Q1,2021.0-Q4,2021.0-Q3
Header,Statement Date,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30
Header,Filing Date,2026-01-06,2025-11-10,2025-08-08,2025-05-12,2025-03-03,2024-11-12,2024-05-10,2024-05-10,2024-02-29,2023-11-09,2023-08-04,2023-05-05,2023-03-15,2022-11-09,2022-08-05,2022-05-06,2022-03-04,2021-11-05
Revenue & Margin,Segment-1,-,-,-,-,Specialty Products and Solutions,-,-,-,Specialty Products and Solutions,-,-,-,Specialty Products and Solutions,-,-,-,Specialty Products and Solutions,-
Revenue & Margin,Segment-1 %,-,-,-,-,6675.8%,-,-,-,6893.2%,-,-,-,7498.2%,-,-,-,6723.9%,-
Revenue & Margin,Segment-2,-,-,-,-,Montana/Renewables,-,-,-,Montana/Renewables,-,-,-,Montana/Renewables,-,-,-,Montana/Renewables,-
Revenue & Margin,Segment-2 %,-,-,-,-,2527.6%,-,-,-,2367.0%,-,-,-,1857.8%,-,-,-,2476.8%,-
Revenue & Margin,Segment-3,-,-,-,-,Performance Brands,-,-,-,Performance Brands,-,-,-,Performance Brands,-,-,-,Performance Brands,-
Revenue & Margin,Segment-3 %,-,-,-,-,796.6%,-,-,-,739.8%,-,-,-,644.0%,-,-,-,799.3%,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total,0.0,4048000000.0,4070400000.0,4177500000.0,4189400000.0,4216800000.0,4265800000.0,4149900000.0,4181400000.0,4204300000.0,4219900000.0,4626100000.0,4686700000.0,4552700000.0,4262600000.0,3645600000.0,3148000000.0,2282200000.0
Revenue & Margin,Rev-CoGS / Sale (%),0.0,8.20899209486166,-0.8967177672955975,1.6971873129862358,5.50914212059006,4.012521343198634,9.98171503586666,10.446034844213113,10.800210455828191,11.048212544299883,8.111566624801537,8.964354423812715,7.485010775172296,7.652601752806028,8.032656125369494,5.968839148562651,4.539390088945362,4.837437560248882
Revenue & Margin,Rev-CoGS-SG&A / Rev (%),0.0,3.8488142292490117,-5.547366352201258,-2.817474566128067,0.7065450899890199,-0.41500664010624166,5.66365042899339,6.2820790862430425,6.34237336777156,6.279285493423401,3.3057655394677603,4.634573398759214,3.326434378133868,3.1409932567487426,3.486135222634073,0.5019749835418038,-1.9377382465057178,-1.1786872316186137
Revenue & Margin,Op. Income / Rev (%),0.0,4.8394268774703555,-4.522897012578617,-1.840813883901855,0.19334510908483316,-0.6426674255359515,5.696469595386563,6.31099544567339,6.423685846845554,6.0461908046523805,2.917130737695206,4.1871122543827415,2.8463524441504684,2.6709425176269024,3.120161403838033,0.10423524248409041,-2.719186785260483,-2.055034615721672
