Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years),LTM (-17Q)
Header,Fiscal Period,2025.0-Q3,2025.0-Q2,2025.0-Q1,2024.0-Q4,2024.0-Q3,0.0-0,2024.0-Q2,2024.0-Q1,2023.0-Q4,2023.0-Q3,2023.0-Q2,2023.0-Q1,2022.0-Q4,2022.0-Q3,2022.0-Q2,2022.0-Q1,2021.0-Q4,2021.0-Q3
Header,Statement Date,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-10-31,2024-08-31,2024-05-31,2024-02-29,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31
Header,Filing Date,2025-11-25,2025-08-29,2025-05-30,2025-03-18,2024-11-21,0,2024-08-30,2024-05-31,2024-03-19,2023-11-21,2023-08-25,2023-05-26,2023-03-14,2022-11-22,2022-08-26,2022-05-27,2022-03-15,2021-11-24
Revenue & Margin,Segment-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-1 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-2 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Revenue Total,15279000000.0,15166000000.0,11441000000.0,11698000000.0,10937000000.0,11406000000.0,15173000000.0,15001000000.0,14889000000.0,14834000000.0,15106000000.0,15415000000.0,15616000000.0,15898000000.0,15802000000.0,16156000000.0,16670000000.0,16569000000.0
Revenue & Margin,Rev-CoGS / Sale (%),41.01053733883108,41.085322431755245,41.03662267284328,41.28910924944435,42.19621468409984,40.785551464141676,40.91478283793581,39.717352176521565,38.787023977433,37.2589995955238,36.27697603601218,35.53032760298411,34.31736680327869,34.33136243552648,35.50183521073282,37.77543946521416,39.814037192561486,40.93186070372382
Revenue & Margin,Rev-CoGS-SG&A / Rev (%),41.01053733883108,41.085322431755245,41.03662267284328,41.28910924944435,42.19621468409984,33.05277923899702,26.349436499044355,16.958869408706086,15.857344348176506,13.185924228124579,21.428571428571427,19.93512812195913,18.922899590163937,18.731915964272236,19.807619288697634,22.084674424362465,24.607078584283144,27.436779528034283
Revenue & Margin,Op. Income / Rev (%),7.493945938870344,7.688250032968483,7.6391923782886115,7.753462130278681,7.799213678339581,6.7859021567596,6.748830158834772,5.579628024798347,4.177580764322655,2.130241337467979,1.6682113067655238,0.7654881608822576,-0.4418545081967213,-0.19499308089067807,-0.40501202379445644,2.308739787076009,4.8590281943611275,5.649103747963063
Revenue & Margin,Net Profit / Rev (%),5.569736239282676,5.861796122906501,5.88235294117647,5.864250299196444,5.833409527292676,4.81325618095739,5.055031964674092,4.519698686754216,3.371616629726644,0.29661588243225023,0.7149477028995102,-0.3762568926370418,-1.2935450819672132,0.34595546609636435,-2.398430578407796,-0.4456548650656103,1.5356928614277146,3.053895829561229
EBITDA,Net Income,851000000.0,889000000.0,673000000.0,686000000.0,638000000.0,549000000.0,767000000.0,678000000.0,502000000.0,44000000.0,108000000.0,-58000000.0,-202000000.0,55000000.0,-379000000.0,-72000000.0,256000000.0,506000000.0
EBITDA,D & A,493000000.0,368000000.0,374000000.0,376000000.0,375000000.0,503000000.0,502000000.0,509000000.0,522000000.0,532000000.0,545000000.0,547000000.0,540000000.0,534000000.0,522000000.0,514000000.0,504000000.0,498000000.0
EBITDA,Net Int Inc,16000000.0,38000000.0,34000000.0,34000000.0,31000000.0,10000000.0,10000000.0,9000000.0,-4000000.0,-21000000.0,-39000000.0,-61000000.0,-70000000.0,-73000000.0,-98000000.0,-128000000.0,-162000000.0,-203000000.0
EBITDA,Tax Provision,317000000.0,303000000.0,223000000.0,243000000.0,227000000.0,173000000.0,205000000.0,106000000.0,54000000.0,251000000.0,105000000.0,115000000.0,63000000.0,-159000000.0,-108000000.0,-8000000.0,67000000.0,-98000000.0
EBITDA,EBITDA,1645000000.0,1522000000.0,1236000000.0,1271000000.0,1209000000.0,1215000000.0,1464000000.0,1284000000.0,1082000000.0,848000000.0,797000000.0,665000000.0,471000000.0,503000000.0,133000000.0,562000000.0,989000000.0,1109000000.0
EBITDA,Stock-Based Comp,160000000.0,123000000.0,105000000.0,99000000.0,74000000.0,90000000.0,94000000.0,84000000.0,80000000.0,67000000.0,69000000.0,53000000.0,31000000.0,70000000.0,73000000.0,104000000.0,139000000.0,119000000.0
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
