Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-04-30,2022-12-31,2022-10-31,2022-06-30,2022-03-31
Header,Filing Date,2026-04-15,2026-02-25,2025-10-15,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-04-02,2022-12-31,2022-10-02,2022-07-03,2022-03-31
Revenue & Margin,Segment-1,-,NXE,-,-,-,Arf immersion,-,-,-,NXE,-,-,-,Euv,-,-,-
Revenue & Margin,Segment-1 %,-,42.7%,-,-,-,34.2%,-,-,-,33.1%,-,-,-,33.3%,-,-,-
Revenue & Margin,Segment-2,-,Arf immersion,-,-,-,NXE,-,-,-,Arfi,-,-,-,Service And Field Options,-,-,-
Revenue & Margin,Segment-2 %,-,42.1%,-,-,-,27.8%,-,-,-,32.7%,-,-,-,27.1%,-,-,-
Revenue & Margin,Segment-3,-,EXE,-,-,-,Service And Field Options,-,-,-,Service And Field Options,-,-,-,Arfi,-,-,-
Revenue & Margin,Segment-3 %,-,4.7%,-,-,-,23.0%,-,-,-,20.4%,-,-,-,24.7%,-,-,-
Revenue & Margin,Others,-,"Krf, Metrology and inspection, Arf Dry, I-Line",-,-,-,"Krf, Arf Dry, Metrology and inspection, EXE, I-Line",-,-,-,"Krf, Arf Dry, Metrology and inspection, I-Line",-,-,-,"Krf, Metrology and inspection, Arf Dry, I-Line",-,-,-
Revenue & Margin,Others %,-,10.5%,-,-,-,15.0%,-,-,-,13.8%,-,-,-,14.9%,-,-,-
Revenue & Margin,Revenue Total ($k),"33,692,700","32,667,300","32,212,000","32,163,300","30,714,400","28,262,900","26,237,100","25,442,800","26,102,300","27,558,500","26,751,700","25,857,000","24,385,200","21,173,400","19,728,800","19,191,800","17,781,500"
Revenue & Margin,Rev-CoGS / Rev,52.60%,52.83%,52.71%,52.52%,52.01%,51.28%,51.15%,51.44%,51.41%,51.29%,51.32%,51.29%,50.78%,50.54%,51.14%,51.10%,51.67%
Revenue & Margin,Rev-CoGS-SG&A / Rev,48.81%,48.98%,48.98%,48.81%,48.19%,47.15%,46.83%,47.03%,47.10%,47.26%,47.17%,47.20%,46.68%,46.07%,46.74%,46.86%,47.37%
Revenue & Margin,Rev-CoGs-SG&A-Other.OpEx / Rev,34.79%,34.60%,34.85%,34.82%,33.76%,31.92%,30.72%,30.66%,31.52%,32.81%,32.80%,32.99%,32.48%,30.70%,32.48%,33.29%,33.60%
Revenue & Margin,Net Income / Rev,29.71%,29.42%,29.38%,29.27%,28.33%,26.79%,26.40%,26.50%,27.23%,28.44%,28.44%,28.68%,28.23%,26.56%,28.29%,29.28%,29.51%
EBITDA,Net Income ($k),"10,011,100","9,609,400","9,463,200","9,415,200","8,702,800","7,571,600","6,926,300","6,743,200","7,107,000","7,839,000","7,607,400","7,415,500","6,884,700","5,624,200","5,581,100","5,619,800","5,247,100"
EBITDA,D & A ($k),"1,162,207","1,137,435","1,132,883","1,090,093","942,902","924,801","883,817","833,782","786,390","737,887","704,272","664,640","617,578","582,300","533,849","509,671","490,427"
EBITDA,Net Interest Expense ($k),"-54,613","-102,452","-97,742","-77,555","-41,605","-20,226","-18,818","-26,929","-55,531","-41,108","-33,088","-10,198","17,451","45,296","54,656","49,751","48,724"
EBITDA,Tax Provision ($k),"2,094,900","2,013,400","2,118,500","2,117,500","1,921,700","1,680,600","1,342,400","1,244,900","1,357,200","1,435,800","1,407,500","1,315,800","1,158,100","969,900","928,600","947,500","905,500"
EBITDA,EBITDA ($k),"13,213,594","12,657,782","12,616,841","12,545,238","11,525,797","10,156,775","9,133,699","8,794,953","9,195,059","9,971,579","9,686,084","9,385,742","8,677,829","7,221,696","7,098,206","7,126,722","6,691,751"
EBITDA,Stock-Based Comp ($k),"123,900","92,800","92,800","35,100",0,0,0,0,0,0,0,0,0,0,0,0,0
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,"1,142.65",910.56,820.82,679.98,612.34,669.31,748.18,963.01,923.94,648.60,556.58,664.23,618.12,510.28,439.45,454.04,603.34
Capital Structure,O/S Shares,"385,400,000","386,500,000","387,682,481","388,200,000","392,300,000","393,300,000","393,200,000","393,200,000","393,400,000","393,400,000","393,400,000","393,800,000","394,500,000","394,900,000","396,200,000","398,300,000","401,100,000"
Capital Structure,Market Capitalization ($k),"440,377,323","351,930,607","318,216,583","263,968,009","240,219,563","263,238,583","294,182,479","378,653,952","363,477,986","255,158,266","218,957,797","261,575,103","243,846,852","201,510,741","174,110,185","180,842,980","242,000,143"
Capital Structure,Cash ($k),"7,970,400","12,910,503","5,126,500","7,257,975","9,079,977","12,735,675","4,975,148","4,807,134","5,125,998","7,031,275","4,995,684","6,343,362","6,641,400","7,208,434","3,162,428","4,093,113","4,345,846"
Capital Structure,Debt ($k),"2,705,600","2,707,847","2,704,700","3,706,292","3,673,547","4,993,512","4,688,287","4,602,010","4,634,783","4,830,959","4,540,646","4,519,269","3,532,649","3,635,507","3,513,798","4,381,674","3,971,573"
Capital Structure,Enterprise Value ($k),"435,112,523","341,727,951","315,794,783","260,416,326","234,813,133","255,496,420","293,895,618","378,448,828","362,986,771","252,957,950","218,502,759","259,751,010","240,738,101","197,937,814","174,461,555","181,131,541","241,625,870"
Capital Structure,netCommonStockIssuance ($k),"-965,000","-1,643,554","-136,900","-1,448,800","-2,483,965","32,061","29,221","-82,531","-359,329","-949,397","-87,475","523,133","-368,507","-220,989","-1,620,487","-641,279","-2,043,570"
Capital Structure,netDebtIssuance ($k),"-692,900","-300,647","14,500","-39,500",400,"23,629",-682,-299,-606,"973,769","-774,217",-710,"-1,480","480,347","1,116,918","-523,809","-13,680"
Liquidity & Cash Flow,DSO,61.5,62.4,66.9,66.9,71.9,79.7,92.3,94.2,91.2,84.0,85.6,93.6,103.5,122.1,119.9,110.3,107.1
Liquidity & Cash Flow,DIO,265.7,271.1,276.0,273.2,279.0,291.4,298.0,287.0,256.4,225.1,218.3,214.8,214.9,235.1,235.3,222.5,229.4
Liquidity & Cash Flow,DPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liquidity & Cash Flow,CCC,327.2,333.5,342.9,340.1,351.0,371.2,390.2,381.2,347.7,309.2,303.9,308.4,318.4,357.3,355.2,332.8,336.5
Liquidity & Cash Flow,OCF ($k),"10,727,988","12,856,609","11,878,200","12,242,635","11,827,262","11,629,843","4,691,281","4,936,167","4,394,980","5,373,171","7,404,358","7,449,043","9,746,924","8,429,222","9,948,410","10,577,099","11,509,713"
Liquidity & Cash Flow,CapEx ($k),"-1,568,282","-1,570,865","-1,857,422","-1,967,812","-2,096,869","-2,119,889","-1,941,338","-2,065,722","-2,072,469","-2,176,654","-2,043,456","-1,894,545","-1,590,584","-1,313,348","-1,174,207","-1,001,137","-1,010,422"
Liquidity & Cash Flow,FCF ($k),"8,583,788","10,731,184","9,445,971","9,700,930","9,741,410","9,526,076","2,782,012","2,910,220","2,361,902","3,236,645","5,394,867","5,587,688","8,188,889","7,152,776","8,817,574","9,619,653","10,543,403"
BQR-Mid-Mkt,Total Debt / Equity,0.1x,0.1x,0.1x,0.2x,0.2x,0.3x,0.3x,0.3x,0.3x,0.4x,0.4x,0.4x,0.4x,0.4x,0.4x,0.6x,0.4x
BQR,Total Debt / Adj Ebitda,0.2x,0.2x,0.2x,0.3x,0.3x,0.5x,0.5x,0.5x,0.5x,0.5x,0.5x,0.5x,0.4x,0.5x,0.5x,0.6x,0.6x
BQR,Adj Ebitda / Interest Expense,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,-999.0x,497.3x,159.4x,129.9x,143.2x,137.3x
BQR,Net Income before extraordinary ($k),"10,011,100","9,609,400","9,463,200","9,415,200","8,702,800","7,571,600","6,926,300","6,743,200","7,107,000","7,839,000","7,607,400","7,415,500","6,884,700","5,624,200","5,581,100","5,619,800","5,247,100"
BQR,(NCO-CAPEX) / Total Debt,317.26%,396.30%,349.24%,261.74%,265.18%,190.77%,59.34%,63.24%,50.96%,67.00%,118.81%,123.64%,231.81%,196.75%,250.94%,219.54%,265.47%
BQR,Score: Operating Leverage,15,15,15,15,15,15,25,25,25,15,15,15,15,25,15,25,25
BQR,Score: ICR,75,75,75,75,75,75,75,75,75,75,75,75,15,15,15,15,15
BQR,Score: Net Income,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
BQR,Score: FCF/Debt,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
BQR,BQR,24.0,24.0,24.0,24.0,24.0,24.0,27.5,27.5,27.5,24.0,24.0,24.0,15.0,18.5,15.0,18.5,18.5
