Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years)
Header,Fiscal Period,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1
Header,Statement Date,2026-03-31,2026-01-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-07-31,2023-04-30,2022-12-31,2022-10-31,2022-07-31,2022-04-30
Header,Filing Date,2026-05-05,2026-02-24,2025-11-06,2025-08-07,2025-05-08,2025-02-25,2024-10-31,2024-08-08,2024-05-09,2024-02-26,2023-11-13,2023-08-10,2023-05-04,2023-02-24,2022-11-10,2022-08-09,2022-05-03
Revenue & Margin,Segment-1,-,Systems And Software Revenue,-,-,-,Systems And Software Revenue,-,-,-,Systems And Software Revenue,-,-,-,Systems And Software Revenue,-,-,-
Revenue & Margin,Segment-1 %,-,84.3%,-,-,-,86.1%,-,-,-,83.8%,-,-,-,86.1%,-,-,-
Revenue & Margin,Segment-2,-,Parts Revenue,-,-,-,Parts Revenue,-,-,-,Parts Revenue,-,-,-,Parts Revenue,-,-,-
Revenue & Margin,Segment-2 %,-,8.4%,-,-,-,7.8%,-,-,-,9.1%,-,-,-,8.4%,-,-,-
Revenue & Margin,Segment-3,-,Service Revenue,-,-,-,Service Revenue,-,-,-,Service Revenue,-,-,-,Service Revenue,-,-,-
Revenue & Margin,Segment-3 %,-,7.3%,-,-,-,6.1%,-,-,-,7.1%,-,-,-,5.5%,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
