Revenue & Margin,Segment-2,-,-,-,-,-,-,-,-,-,-,-,The Children's Place International,-,-,-,The Children's Place International,-,-
Revenue & Margin,Segment-2 %,-,-,-,-,-,-,-,-,-,-,-,1021.7%,-,-,-,999.7%,-,-
Revenue & Margin,Segment-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Segment-3 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Capital Structure,Enterprise Value,729403900.0,658864680.0,651598800.0,706340949.0,875631530.0,744133040.0,667168540.0,729949680.0,874226880.0,892641720.0,861772360.0,1054613840.0,984954239.0,1066621980.0,1090489930.0,1405605750.0,1648761520.0,1741170400.0
Capital Structure,netCommonStockIssuance,0.0,-338000.0,89916000.0,-107000.0,0.0,-246000.0,-320000.0,-105000.0,-62000.0,-876000.0,-6088000.0,-18944000.0,-12772000.0,-22530000.0,-40370000.0,-38787000.0,-31722000.0,-11091000.0
Capital Structure,netDebtIssuance,0.0,35794000.0,-47223000.0,-116715000.0,45720000.0,90554000.0,117986000.0,-131967000.0,11135000.0,46711000.0,13845000.0,21990000.0,-18932000.0,34388000.0,74226000.0,-29904000.0,-26454000.0,2944000.0
Liquidity & Cash Flow,DSO,15.586794342317726,14.974733300619105,13.962527820326995,12.84407192976255,11.823573188436145,10.495001480823824,8.619212652825352,8.18046270624715,9.106108131703667,8.783328004038014,9.219698495957482,9.168411636762928,7.462128399836833,6.752123654769926,6.354842872752795,6.769987323558341,7.753147770383598,8.351630348055146
Liquidity & Cash Flow,DIO,164.2144746643757,169.3660380888161,174.46916961481162,173.44807211856346,158.95412890932428,146.60752882144837,141.24399612217067,141.33875823157672,145.32468088926612,149.94865397115203,154.68912344421597,158.35114577798612,164.95512913513744,159.04162354798092,149.29284416494275,135.47750981725346,130.38982734062068,133.12211081822525
Liquidity & Cash Flow,DPO,47.303770573810155,49.80844616696806,57.05989586319704,62.461304310035295,67.16511489229059,67.66446547416247,68.2731833721174,67.70833817625122,62.95585702859754,65.06560388639521,67.62888966024175,70.52828848836444,74.62921990888549,71.95286667573978,67.0620559632131,62.90959362567483,67.20348782068831,74.35317467049283
Liquidity & Cash Flow,CCC,132.49749843288328,134.53232522246716,131.37180157194155,123.8308397382907,103.61258720546984,89.43806482810972,81.59002540287862,81.81088276157264,91.47493199237226,93.66637808879484,96.2799322799317,96.9912689263846,97.7880376260888,93.84088052701105,88.58563107448244,79.33790351513699,70.93948729031598,67.12056649578757
Liquidity & Cash Flow,OCF,47886000.0,3657000.0,-49796000.0,-117594000.0,-103722000.0,-69420000.0,-23326000.0,92564000.0,-33883000.0,11868000.0,15753000.0,-8218000.0,48863000.0,83784000.0,131002000.0,133276000.0,82462000.0,44190000.0
Liquidity & Cash Flow,CapEx,-4749000.0,-8195000.0,-14549000.0,-15830000.0,-19114000.0,-21885000.0,-21271000.0,-27559000.0,-38753000.0,-44963000.0,-45836000.0,-45577000.0,-38500000.0,-34577000.0,-33304000.0,-29307000.0,-28822000.0,-29813000.0
Liquidity & Cash Flow,FCF,43137000.0,-4538000.0,-64345000.0,-133424000.0,-122836000.0,-91305000.0,-44597000.0,65005000.0,-72636000.0,-33095000.0,-30083000.0,-53795000.0,10363000.0,49207000.0,97698000.0,103969000.0,53640000.0,14377000.0
BQR,Total Debt / Adj Ebitda,37.34552976921585,11.249860901359192,20.655192023353678,22.628497549303386,999.0,999.0,999.0,999.0,999.0,999.0,999.0,10.249324121357764,2.8348196931238707,2.2568379062659853,1.8143071328984888,1.3496205828207086,1.7116482718957113,3.105799107316558
BQR,Adj Ebitda / Interest Expense,0.46289424860853434,1.4225865724381626,0.7209194271345797,0.7248440428567432,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.7738059250302296,12.831866197183098,16.851647953639986,17.940296631473103,17.94311956171447,17.015902603832934,13.621062992125983
BQR,Net Income before extraordinary,-51698000.0,-27298000.0,-54047000.0,-57819000.0,-178665000.0,-160263000.0,-163504000.0,-154543000.0,-76232000.0,-71859000.0,-49802000.0,-1137000.0,88391000.0,124404000.0,161797000.0,187171000.0,155932000.0,77064000.0
BQR,(NCO-CAPEX) / Total Debt (%),7.467050258093329,-0.8015713483284994,-11.810279320585439,-22.755902423050618,-17.508480857493087,-13.829585816741517,-7.665796901159573,14.014500658630867,-13.174519395578384,-6.288107221775718,-5.861287601144864,-10.51094177413052,2.0898285465376563,9.372333455232523,18.863421782774658,23.06010056314474,10.728150194102717,2.573041851974479
BQR,Score: Operating Leverage,75,75,75,75,75,75,75,75,75,75,75,75,45,42,42,35,35,45
BQR,Score: ICR,75,75,75,75,75,75,75,75,75,75,75,58,35,25,25,25,25,35
BQR,Score: Net Income,75,75,75,75,75,75,75,75,75,75,75,65,42,42,42,42,42,42
BQR,Score: FCF/Debt,58,75,75,75,75,75,75,55,75,75,75,75,75,58,48,42,58,75
BQR,BQR,70.75,75.0,75.0,75.0,75.0,75.0,75.0,70.0,75.0,75.0,75.0,69.95,50.25,43.45,40.95,37.0,41.0,50.25
